hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
-9120657472897549414,12945034,2096.43212890625,1.0,0.9330929517745972,0.9336938858032227
6339845707480362952,12508170,1926.89306640625,0.9998998641967773,0.9124599099159241,0.9097555875778198
-3299044524765636419,5755750,1578.0250244140625,1.0,0.9364984035491943,0.9341946840286255
-7909289459038051150,49105546,5186.3310546875,1.0,0.9404046535491943,0.9346955418586731
-4915730899984824701,13381898,2241.419921875,1.0,0.936598539352417,0.9371995329856873
-4594323765093739448,5755750,1576.0799560546875,1.0,0.9301882982254028,0.9306890964508057
-1283192922614841703,5772533,1577.27294921875,1.0,0.9310897588729858,0.9244791865348816
5288038311269058075,12071306,1819.594970703125,0.9991987347602844,0.9005408883094788,0.8877203464508057
3655573473550465011,13381898,3024.15283203125,1.0,0.9346955418586731,0.9253805875778198
-3225919832232723122,13381898,3065.22998046875,1.0,0.9393028616905212,0.9331930875778198
895915125358785156,12071306,1807.3779296875,1.0,0.9301882982254028,0.9254807829856873
1654230771147258419,6058850,1727.93798828125,1.0,0.9318910241127014,0.9306890964508057
6189955133444478548,6034146,1738.8280029296875,1.0,0.940504789352417,0.9361979365348816
-7081482493954097628,5767264,1542.4830322265625,1.0,0.9313902258872986,0.9273838400840759
-6815639669809325830,12508170,1932.9830322265625,1.0,0.9262820482254028,0.9233773946762085
2727883432326173737,12508170,1952.9169921875,1.0,0.9225761294364929,0.9184695482254028
3846295250675215706,12508170,1969.445068359375,1.0,0.921875,0.9166666865348816
5127186182388793752,48231818,4875.16015625,0.9994992017745972,0.9113581776618958,0.9039463400840759
650256663340642102,12945034,2105.41796875,1.0,0.9385015964508057,0.9346955418586731
7685878056155389617,5742560,1554.5889892578125,1.0,0.9331930875778198,0.9297876358032227
9099742620735529945,12508170,1944.7960205078125,1.0,0.9297876358032227,0.9241786599159241
-4757285975579600605,13381898,3068.5009765625,0.9998998641967773,0.9362980723381042,0.9309895634651184
-1112336746269460956,12945034,2102.669921875,1.0,0.9371995329856873,0.9322916865348816
1642497873994708838,5755750,1577.7640380859375,1.0,0.9285857081413269,0.9311898946762085
-7748793846379651622,12508170,1943.343994140625,1.0,0.9345953464508057,0.9303886294364929
3487809493187406908,12508170,1940.5059814453125,1.0,0.9242788553237915,0.9127604365348816
-8961414725182765796,12945034,2097.3798828125,1.0,0.9308894276618958,0.9247796535491943
8017845304051214488,3355466,1049.676025390625,0.9998998641967773,0.930588960647583,0.9276843070983887
7159703480900888061,12508170,1956.6419677734375,1.0,0.9223757982254028,0.9217748641967773
-6838771869713058696,5475678,1414.30908203125,0.9998998641967773,0.9186698794364929,0.917067289352417
8826765497035884828,48231818,4964.6279296875,1.0,0.9183694124221802,0.9205729365348816
-3744503060377865670,12071306,1788.81396484375,0.9985977411270142,0.8962339758872986,0.8889222741127014
-5365055339978819124,6058850,1692.14697265625,1.0,0.9333934187889099,0.9283854365348816
2395090609185380965,49105546,5284.7392578125,1.0,0.9140625,0.9069511294364929
3771450698257671007,12071306,1862.1180419921875,0.9995993375778198,0.9077523946762085,0.9017428159713745
-2215083991501710769,12071306,1828.406005859375,0.9967948794364929,0.8777043223381042,0.8767027258872986
1186364264835676752,47358090,4927.06201171875,0.9997996687889099,0.8991386294364929,0.8881210088729858
-6601900442877474433,12945034,2112.364013671875,1.0,0.9322916865348816,0.9229767918586731
-2285941493373206266,12071306,1780.8489990234375,0.9989984035491943,0.8926281929016113,0.8863180875778198
8347536414950610061,3355466,1042.89306640625,1.0,0.9267828464508057,0.9244791865348816
8648735232310576056,12508170,1971.030029296875,1.0,0.9195713400840759,0.9162660241127014
6272358840269255909,6034146,1719.569091796875,1.0,0.9435096383094788,0.938401460647583
-7452771799540354081,12071306,1819.3280029296875,0.9997996687889099,0.9006410241127014,0.8938301205635071
-7651505254484480965,13381898,3069.2939453125,1.0,0.9400039911270142,0.9380007982254028
-8223021089838007965,48231818,5084.958984375,0.9998998641967773,0.8997395634651184,0.8952323794364929
-9220178237832744285,12945034,2120.449951171875,1.0,0.9409054517745972,0.9378004670143127
-2158586040410578881,6034146,1740.9320068359375,1.0,0.9397035241127014,0.9361979365348816
3471180780378409786,48231818,4979.0927734375,0.9997996687889099,0.9033453464508057,0.8919270634651184
-5703414652117449825,49105546,5216.1181640625,1.0,0.911057710647583,0.9009414911270142
-1254697178206498176,3792330,1291.132080078125,1.0,0.9445112347602844,0.9342948794364929
-3870045472284957137,12071306,1825.407958984375,0.9998998641967773,0.9126602411270142,0.9094551205635071
2421163832209707339,12508170,1964.4150390625,1.0,0.9324919581413269,0.9304887652397156
8449831041199705702,49105546,5140.01904296875,1.0,0.9452123641967773,0.9370993375778198
-1584877123530166646,5468787,1432.23095703125,1.0,0.9238781929016113,0.9219751358032227
-8681506658748107695,13381898,2239.94189453125,1.0,0.9454126358032227,0.9406049847602844
1183126142343401144,5468787,1413.7919921875,1.0,0.9190705418586731,0.9108573794364929
5200909546665896539,12945034,2123.39404296875,1.0,0.9360977411270142,0.9358974099159241
4623669046379203674,6047336,1739.56005859375,1.0,0.9380007982254028,0.9328926205635071
2419539953598828465,12508170,1958.468994140625,1.0,0.9301882982254028,0.9284855723381042
-9082214703350622082,49105546,5262.306640625,1.0,0.9253805875778198,0.9225761294364929
3995669000087495339,12508170,1989.7529296875,1.0,0.9293870329856873,0.9290865659713745
1239523491594078754,5468787,1439.383056640625,0.9998998641967773,0.918870210647583,0.9166666865348816
-6877024939620271685,3355466,1052.616943359375,1.0,0.9258813858032227,0.9226762652397156
