hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
3911776063316057368,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
-977546545392230069,5009361,1523.5460205078125,0.9998998641967773,0.9385015964508057,0.9333934187889099
5311279256880418130,4566718,2056.8271484375,1.0,0.9357972741127014,0.930588960647583
189641928772165949,8731658,2290.759033203125,1.0,0.9409054517745972,0.9337940812110901
4208650464813473160,5969674,1509.29296875,1.0,0.9348958134651184,0.9277844429016113
674149417584883394,3694666,1134.050048828125,1.0,0.9324919581413269,0.9300881624221802
-7819989228491375657,6406538,1790.5830078125,1.0,0.9371995329856873,0.93359375
-7253662380054486995,19472778,2017.533935546875,1.0,0.9279847741127014,0.9262820482254028
1396653205696740536,4858304,2380.23779296875,1.0,0.9437099099159241,0.9353966116905212
2066700610218508282,5095946,859.416015625,0.9998998641967773,0.9292868375778198,0.9272836446762085
-3900875204186750988,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
-1650963708391723138,4276808,1885.402099609375,1.0,0.9357972741127014,0.9298878312110901
1154185778968505533,5532810,1033.0869140625,1.0,0.9390023946762085,0.9355969429016113
3415245487137234618,39810442,4422.73193359375,1.0,0.9336938858032227,0.9269831776618958
8395741664007020907,8294794,1518.404052734375,1.0,0.9410055875778198,0.9355969429016113
1299655655367392209,8731658,2328.781982421875,1.0,0.9330929517745972,0.922776460647583
8483750910688189819,10177674,1152.388916015625,1.0,0.9347956776618958,0.9300881624221802
-4555023276229504065,6406538,1684.14306640625,1.0,0.9408053159713745,0.9347956776618958
-8127230777324032884,11051402,1391.302001953125,1.0,0.9410055875778198,0.9334936141967773
-4249925233784578066,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
-4077033311957422375,3692990,1133.3819580078125,0.9998998641967773,0.9349960088729858,0.9300881624221802
2514564992632372144,7857930,1329.593017578125,1.0,0.9378004670143127,0.9340945482254028
8036450032143747699,5532810,1007.9229736328125,1.0,0.9406049847602844,0.9319911599159241
-1792703538833604859,11051402,1386.10595703125,1.0,0.9381009340286255,0.9324919581413269
-2778771214452506288,10619914,1859.804931640625,1.0,0.9403044581413269,0.9387019276618958
-882029682436078742,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
-5728307214420199969,5095946,859.416015625,0.9998998641967773,0.9292868375778198,0.9272836446762085
-6395315050871234967,21220234,2488.9189453125,1.0,0.9471153616905212,0.9381009340286255
-3770788921155552080,28767882,2884.876953125,1.0,0.9096554517745972,0.9047476053237915
-10143719122269356,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
-1261778524021821682,6406538,1683.23095703125,1.0,0.9353966116905212,0.9290865659713745
-2505933618082959895,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
-1288868724539234134,4568394,2152.2900390625,0.9998998641967773,0.9420071840286255,0.9368990659713745
2726116668339267246,10177674,1153.0,1.0,0.9390023946762085,0.9292868375778198
8820637677050525680,11051402,1386.10595703125,1.0,0.9381009340286255,0.9324919581413269
8846022807576894155,5969674,1508.5570068359375,1.0,0.9354968070983887,0.9292868375778198
6972116098134491625,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
-3871619619393936,30515338,3518.39599609375,1.0,0.9465144276618958,0.9428085088729858
3350598851083696859,6406538,1686.487060546875,1.0,0.9429086446762085,0.9371995329856873
3691293459097511859,5020875,1519.3330078125,1.0,0.9410055875778198,0.9348958134651184
491712233621288805,8294794,1540.033935546875,1.0,0.9393028616905212,0.934495210647583
4247008053500915435,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
-6650251594728557832,9746186,1535.3509521484375,0.9993990659713745,0.9033453464508057,0.9025440812110901
-31286236583416302,5532810,1030.001953125,1.0,0.9370993375778198,0.9334936141967773
-5048969557402229447,5532810,1030.001953125,1.0,0.9370993375778198,0.9334936141967773
5786491618955637464,11051402,1386.10595703125,1.0,0.9381009340286255,0.9324919581413269
7033577566584998823,5312461,1661.7850341796875,1.0,0.9429086446762085,0.9337940812110901
207561117673793830,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
815380956716552258,20346506,2252.548828125,1.0,0.9390023946762085,0.9317908883094788
-1460482663418707236,11930506,3039.7490234375,1.0,0.9458132982254028,0.936598539352417
-3713558672792747162,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
-2987379044867955255,9168522,2448.68505859375,1.0,0.9443109035491943,0.9367988705635071
-4468003546552819687,5532810,1030.001953125,1.0,0.9370993375778198,0.9334936141967773
-7034338825659662365,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
9104405113445406080,8294794,1505.617919921875,1.0,0.9400039911270142,0.936598539352417
5465308474530627699,11051402,1387.382080078125,0.9998998641967773,0.938401460647583,0.9329928159713745
400722204511598810,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
-8183163228167120555,8294794,1950.636962890625,1.0,0.9428085088729858,0.9336938858032227
619083053692649253,11051402,1387.382080078125,0.9998998641967773,0.938401460647583,0.9329928159713745
-4058890258170076866,11056778,1974.992919921875,1.0,0.9445112347602844,0.9378004670143127
912341432207011263,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
929519998347106577,5022551,1505.010009765625,1.0,0.9368990659713745,0.9324919581413269
1879001225651357357,10177674,1153.0,1.0,0.9390023946762085,0.9292868375778198
-1427273230891756137,11051402,1386.10595703125,1.0,0.9381009340286255,0.9324919581413269
2065332401187014877,6406538,1793.02197265625,1.0,0.9435096383094788,0.9369992017745972
4646182165186765431,10177674,1153.0,1.0,0.9390023946762085,0.9292868375778198
-346182901253943543,10183050,1700.25390625,1.0,0.9226762652397156,0.9159655570983887
6162967923892754491,4276808,1891.570068359375,1.0,0.9363982081413269,0.9283854365348816
-8025005258274350795,8731658,2132.98388671875,1.0,0.9360977411270142,0.9277844429016113
-1562937232322681892,6406538,1791.5050048828125,1.0,0.9421073794364929,0.9329928159713745
-3651730256810231021,8731658,2168.615966796875,1.0,0.942307710647583,0.9352964758872986
6873493823573915387,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
8774477341079883382,4730965,1371.9219970703125,1.0,0.9349960088729858,0.928786039352417
-3479502957991738253,5894603,2684.06787109375,1.0,0.9372996687889099,0.934495210647583
-1307670888952490794,5532810,1008.2429809570312,1.0,0.9392027258872986,0.9349960088729858
-7108092125341874268,7857930,1331.820068359375,1.0,0.9379006624221802,0.9381009340286255
-7621644898648377509,11051402,1387.382080078125,0.9998998641967773,0.938401460647583,0.9329928159713745
995525136678316960,8731658,2168.615966796875,1.0,0.942307710647583,0.9352964758872986
3922953826141808929,7857930,1365.5029296875,1.0,0.9316906929016113,0.9307892918586731
-4565586433652361990,20346506,2252.548828125,1.0,0.9390023946762085,0.9317908883094788
-2198768668067909912,5095946,859.416015625,0.9998998641967773,0.9292868375778198,0.9272836446762085
