hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
-3978921035295027597,12508170,1960.9940185546875,1.0,0.9267828464508057,0.9241786599159241
5164777482836632434,6919388,3022.93896484375,1.0,0.9407051205635071,0.9353966116905212
3860639847459855494,48231818,4953.494140625,1.0,0.9413061141967773,0.9347956776618958
-650505412446744673,12071306,1824.97607421875,1.0,0.9154647588729858,0.9127604365348816
-3258770558532505041,12508170,1953.4609375,1.0,0.9160656929016113,0.913161039352417
2589241416776654135,12508170,1949.696044921875,1.0,0.9144631624221802,0.9063501358032227
6757951252355544837,3355466,1053.239013671875,0.9998998641967773,0.9373998641967773,0.9322916865348816
-6179805166000073239,6337246,1876.47802734375,1.0,0.9410055875778198,0.9318910241127014
2508574131598516045,12508170,1973.2340087890625,1.0,0.9245793223381042,0.9196714758872986
-1843345273894565840,6045660,1713.89599609375,1.0,0.9370993375778198,0.9392027258872986
2302000318446626505,49105546,5284.904296875,1.0,0.9382011294364929,0.9324919581413269
4858000436464969570,6058850,1729.876953125,1.0,0.9352964758872986,0.9323918223381042
-541198099572276903,12508170,1941.85888671875,1.0,0.9255809187889099,0.9228765964508057
-6922941060951367264,12508170,1960.06103515625,1.0,0.9180688858032227,0.9168669581413269
-3985907890232375824,13381898,2246.009033203125,1.0,0.9390023946762085,0.9381009340286255
4743581806096016863,13381898,3068.31591796875,1.0,0.9328926205635071,0.9263821840286255
-8358183231320807715,12945034,2104.491943359375,1.0,0.9312900900840759,0.9271835088729858
6891532480162260343,48231818,5133.447265625,0.9991987347602844,0.8909254670143127,0.8840144276618958
-6880383896541258268,12945034,2098.89404296875,1.0,0.9386017918586731,0.9356971383094788
-4035209250669737454,3137034,932.5460205078125,1.0,0.9173678159713745,0.9120593070983887
-8639791136591577316,13381898,2259.078125,1.0,0.9450120329856873,0.9399038553237915
-5268784344497910362,13818762,3242.53515625,1.0,0.9440104365348816,0.9371995329856873
-6875966671167356735,6034146,1715.573974609375,1.0,0.9369992017745972,0.9327924847602844
1799072579456806066,5760373,1575.927001953125,1.0,0.9304887652397156,0.9300881624221802
1660902678410831104,12945034,2877.094970703125,1.0,0.9422075152397156,0.9342948794364929
