hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
1143879503377749110,40684170,4525.97998046875,1.0,0.9347956776618958,0.9303886294364929
7323061324241758246,10177674,1153.0,1.0,0.9390023946762085,0.9292868375778198
-4122253486761953324,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
3808137578409695129,11056778,1979.153076171875,1.0,0.9425080418586731,0.9396033883094788
-2255021703585894261,8731658,2132.98388671875,1.0,0.9360977411270142,0.9277844429016113
-8668433843442706064,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
-7525552688263839672,4568394,2158.511962890625,1.0,0.9299879670143127,0.9268830418586731
-3380412824348350670,39810442,4527.26513671875,1.0,0.9282852411270142,0.9230769276618958
-490270428371447295,11051402,1391.302001953125,1.0,0.9410055875778198,0.9334936141967773
-766379861962725234,3984576,1290.614990234375,1.0,0.9378004670143127,0.9351963400840759
-8227597363557063670,29641610,3298.22705078125,1.0,0.9226762652397156,0.9199719429016113
-880935520345444212,5969674,1508.5570068359375,1.0,0.9354968070983887,0.9292868375778198
6454614647763939292,10177674,1153.0,1.0,0.9390023946762085,0.9292868375778198
-5878446721667722794,9168522,2354.1611328125,1.0,0.9380007982254028,0.9353966116905212
8302961623849122385,30515338,3517.466796875,1.0,0.9346955418586731,0.9356971383094788
-1864919391721797430,3984576,1270.634033203125,1.0,0.9355969429016113,0.9306890964508057
4098109451975033549,5894603,2685.5361328125,1.0,0.9446113705635071,0.9362980723381042
6810581970990938408,19472778,2017.533935546875,1.0,0.9279847741127014,0.9262820482254028
-3569577766660122095,6406538,1683.23095703125,1.0,0.9353966116905212,0.9290865659713745
7115530383211574172,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
-4141912425513247447,20346506,2252.548828125,1.0,0.9390023946762085,0.9317908883094788
9111163046085762573,31389066,3817.73095703125,1.0,0.9441105723381042,0.9396033883094788
-5689682900871729203,5969674,1503.551025390625,1.0,0.9376001358032227,0.9303886294364929
4291102658471789497,7857930,1331.8199462890625,1.0,0.9355969429016113,0.9321914911270142
-2751131769270040063,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
525743347677845124,3984576,1290.552978515625,1.0,0.9382011294364929,0.9329928159713745
9015673853304482465,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
-2895602605264919450,10177674,1153.0,1.0,0.9390023946762085,0.9292868375778198
-141008151281472826,5095946,859.416015625,0.9998998641967773,0.9292868375778198,0.9272836446762085
-3291744886943257282,20346506,2267.23583984375,1.0,0.9355969429016113,0.9363982081413269
-4736438789798852603,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
8397078753568960590,11493642,2850.60888671875,1.0,0.9390023946762085,0.9346955418586731
5357396526838429148,5969674,1503.551025390625,1.0,0.9376001358032227,0.9303886294364929
-3814793775604474954,8731658,2233.89697265625,1.0,0.9392027258872986,0.9352964758872986
4840519587512870543,4717775,1351.373046875,1.0,0.9310897588729858,0.9306890964508057
-4371552531715218541,21220234,2488.9189453125,1.0,0.9471153616905212,0.9381009340286255
4038078396801988101,4276808,1885.402099609375,1.0,0.9357972741127014,0.9298878312110901
-7212644558134804317,10177674,1152.388916015625,1.0,0.9347956776618958,0.9300881624221802
7213778715981662639,38936714,4162.181640625,1.0,0.9229767918586731,0.9190705418586731
3059714034700488479,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
5044131864483508320,19472778,2017.533935546875,1.0,0.9279847741127014,0.9262820482254028
-5554971643225545212,5969674,1503.551025390625,1.0,0.9376001358032227,0.9303886294364929
2706227622938367629,21220234,2488.093994140625,1.0,0.9471153616905212,0.9395031929016113
-7073115409724696840,7857930,1365.5029296875,1.0,0.9316906929016113,0.9307892918586731
4723672466965461062,19472778,2012.281005859375,1.0,0.9264823794364929,0.9249799847602844
7877394375540768668,3694666,1133.3359375,0.9998998641967773,0.9309895634651184,0.9285857081413269
-6462672158823028701,11493642,2879.64013671875,1.0,0.9442107081413269,0.9392027258872986
-7758955557023381225,7421066,1154.60498046875,0.9997996687889099,0.9129607081413269,0.9041466116905212
3376679095302970441,5095946,858.8200073242188,1.0,0.9329928159713745,0.9265825152397156
-6497208599157683066,40684170,4619.80078125,1.0,0.9389022588729858,0.9378004670143127
2853377501667466307,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
-3187400427296564242,5095946,858.8200073242188,1.0,0.9329928159713745,0.9265825152397156
2094077376565376741,20346506,2251.343994140625,1.0,0.9379006624221802,0.9308894276618958
1625616541502922104,20346506,2267.23583984375,1.0,0.9355969429016113,0.9363982081413269
-7811825691107757398,4858304,2321.51513671875,1.0,0.9416065812110901,0.9367988705635071
6367158238215876643,9168522,2461.052001953125,1.0,0.9460136294364929,0.9366987347602844
-4811461733717921786,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
-3200388584905100520,7421066,1158.39404296875,1.0,0.9161658883094788,0.9104567170143127
-9075051128369552353,20346506,2251.343994140625,1.0,0.9379006624221802,0.9308894276618958
-6083133131392369839,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
-486002633260155713,8731658,2292.6650390625,1.0,0.938401460647583,0.9293870329856873
5620386885503522730,29641610,3129.594970703125,1.0,0.9351963400840759,0.932692289352417
8787416888137607235,7857930,1310.2119140625,1.0,0.938401460647583,0.9356971383094788
-6531902702712635258,5532810,1008.2429809570312,1.0,0.9392027258872986,0.9349960088729858
1466324351334846809,11051402,1386.10595703125,1.0,0.9381009340286255,0.9324919581413269
392378836891965808,3984576,1284.782958984375,1.0,0.9399038553237915,0.9330929517745972
-920207507373213423,10177674,1152.388916015625,1.0,0.9347956776618958,0.9300881624221802
-889990102345423921,11051402,1386.10595703125,1.0,0.9381009340286255,0.9324919581413269
-2501661891025063109,5020875,1494.950927734375,1.0,0.9407051205635071,0.9353966116905212
45919255396758934,20346506,2265.583984375,1.0,0.9333934187889099,0.9360977411270142
-2822038675735043300,11051402,1387.382080078125,0.9998998641967773,0.938401460647583,0.9329928159713745
8582703437316692539,4858304,2316.43603515625,1.0,0.9445112347602844,0.9373998641967773
-7788305169272620721,5095946,860.0579833984375,1.0,0.9336938858032227,0.9284855723381042
1817606658198045843,19472778,2012.281005859375,1.0,0.9264823794364929,0.9249799847602844
2046120798534199771,20346506,2267.23583984375,1.0,0.9355969429016113,0.9363982081413269
1671922038301727046,4858304,2229.1201171875,1.0,0.9393028616905212,0.9327924847602844
633316028260844424,8731658,2290.759033203125,1.0,0.9409054517745972,0.9337940812110901
-8544645824138948500,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
1539502773015618777,4730965,1368.6490478515625,1.0,0.9325921535491943,0.9285857081413269
-1268629675447983378,20346506,2252.548828125,1.0,0.9390023946762085,0.9317908883094788
-6068413217971804362,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
-2770643952070250214,8294794,1945.79296875,1.0,0.9341946840286255,0.9273838400840759
6710055815349138039,10177674,1151.8590087890625,1.0,0.9360977411270142,0.9319911599159241
-3181977102555180379,9168522,2448.17578125,1.0,0.9455128312110901,0.9398036599159241
-9064526054593523832,5007685,1514.2750244140625,1.0,0.9399038553237915,0.9372996687889099
1465327862055732136,6406538,1684.14306640625,1.0,0.9408053159713745,0.9347956776618958
8978116449627993032,19472778,2014.677001953125,1.0,0.930588960647583,0.9318910241127014
7659536031400585457,4566718,2116.51611328125,1.0,0.9314903616905212,0.9273838400840759
-5356517201254063709,10183050,1641.2659912109375,1.0,0.9351963400840759,0.930588960647583
-7427337408458570741,4566718,2116.51611328125,1.0,0.9314903616905212,0.9273838400840759
6960116449105331900,29641610,3131.739990234375,1.0,0.9280849099159241,0.9222756624221802
-2518834390010036583,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
6981050248878119051,11051402,1387.382080078125,0.9998998641967773,0.938401460647583,0.9329928159713745
1389877370390489121,30515338,3517.466796875,1.0,0.9346955418586731,0.9356971383094788
-7546575083563493693,4733912,1368.368896484375,1.0,0.9323918223381042,0.9256811141967773
6945273344040101708,8731658,2132.98388671875,1.0,0.9360977411270142,0.9277844429016113
-4694577283782110485,5532810,1033.0869140625,1.0,0.9390023946762085,0.9355969429016113
-1195450475119739312,8731658,2232.76416015625,1.0,0.9332932829856873,0.9291867017745972
