hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
-2746437968783495459,5484924,1417.541015625,0.9991987347602844,0.8942307829856873,0.8881210088729858
7202324202090797344,12508170,1950.72607421875,1.0,0.92578125,0.9230769276618958
-3053106277958108006,13381898,3061.27587890625,1.0,0.9409054517745972,0.9313902258872986
1568073479324150797,12945034,2100.030029296875,1.0,0.9399038553237915,0.9368990659713745
6144623191548950608,12071306,1792.967041015625,1.0,0.9194711446762085,0.909254789352417
-6783566447261160026,12945034,2120.992919921875,1.0,0.9416065812110901,0.9355969429016113
-5399435714154800823,12071306,1796.387939453125,1.0,0.9162660241127014,0.9090544581413269
-4876289555003305352,3137034,923.5029907226562,0.9998998641967773,0.9216746687889099,0.9136618375778198
-8017958919756404677,12945034,2099.4921875,1.0,0.9234775900840759,0.9203726053237915
-7359153525094284911,12508170,1958.715087890625,1.0,0.9341946840286255,0.9260817170143127
5906916389832962875,6342515,2692.80712890625,1.0,0.9291867017745972,0.9220753312110901
4060535058988913055,13818762,3249.93701171875,1.0,0.9345953464508057,0.9308894276618958
4888710124271238174,49105546,5169.873046875,1.0,0.9298878312110901,0.9270833134651184
1749055938876732172,12508170,1939.5999755859375,0.9998998641967773,0.9355969429016113,0.9280849099159241
-4052680882294484830,49105546,5302.4208984375,1.0,0.9279847741127014,0.9255809187889099
653257312859767594,5754074,1562.2569580078125,1.0,0.9308894276618958,0.9284855723381042
8393412584399804012,48231818,5122.6279296875,0.9992988705635071,0.8955328464508057,0.8866186141967773
-5307002836460833714,49105546,5291.53515625,1.0,0.9230769276618958,0.9157652258872986
971145660333616247,48231818,5104.01806640625,1.0,0.9059495329856873,0.8962339758872986
-6614014731674724560,5744236,1578.64599609375,1.0,0.9363982081413269,0.9332932829856873
-8784123234764332041,47358090,4826.9697265625,0.9994992017745972,0.8946313858032227,0.8900240659713745
2835488944057483019,49105546,5223.3701171875,1.0,0.9229767918586731,0.9187700152397156
1652276807832596285,5754074,1569.49609375,1.0,0.9324919581413269,0.9259815812110901
121538057064494556,5464164,1400.3179931640625,1.0,0.9146634340286255,0.9029446840286255
-1003681305280450554,12508170,1940.27294921875,0.9998998641967773,0.9192708134651184,0.9140625
3962998963425277741,12508170,1945.708984375,1.0,0.9220753312110901,0.9215745329856873
