hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
-4664186278586233526,2186250,1003.6910400390625,0.8797075152397156,0.7961738705635071,0.7889623641967773
7964813236371317514,6944138,1724.445068359375,0.45993590354919434,0.4583333432674408,0.4537259638309479
-5092592657320147403,1749386,894.010009765625,0.6233974099159241,0.606370210647583,0.5987580418586731
-6190921341037144532,7817866,1927.39990234375,0.9190705418586731,0.7943710088729858,0.7971754670143127
5816668721765999183,882708,717.9819946289062,0.7943710088729858,0.7476963400840759,0.7454928159713745
4430293896634133829,2623114,1165.883056640625,0.897536039352417,0.8063902258872986,0.8009815812110901
6660484150201158620,1749386,865.614013671875,0.7516025900840759,0.7159455418586731,0.7156450152397156
-3978225897917347899,6944138,1761.5260009765625,0.6035656929016113,0.5776242017745972,0.5771234035491943
-3041569682072955344,7817866,1920.764892578125,0.8142027258872986,0.7327724099159241,0.7350761294364929
-7762797107070924065,7817866,1933.6810302734375,0.8346354365348816,0.7442908883094788,0.7515023946762085
5278851348009847121,2623114,1163.551025390625,0.8884214758872986,0.8005809187889099,0.8027844429016113
2463363543992138992,6070410,1485.23095703125,0.45232370495796204,0.44220754504203796,0.44741585850715637
-1459426922488404812,882708,739.31103515625,0.8174078464508057,0.7674278616905212,0.7661257982254028
-6761252039894086462,1758764,1484.381103515625,0.9597355723381042,0.8326321840286255,0.8334335088729858
1047959856936682405,6944138,1749.7509765625,0.7555088400840759,0.7165464758872986,0.7114382982254028
7531774077805942825,7817866,1963.093994140625,0.8352363705635071,0.7637219429016113,0.7645232081413269
3305937636709415780,1749386,816.7960205078125,0.34715545177459717,0.3482572138309479,0.3431490361690521
-7717157145463879400,1176749,906.510009765625,0.8303285241127014,0.7776442170143127,0.7755408883094788
5863032156132759051,2186250,1018.572998046875,0.8027844429016113,0.7531049847602844,0.7434895634651184
-9082615499037944026,885036,718.051025390625,0.5710136294364929,0.5617988705635071,0.5642027258872986
3910799905282214887,1749386,873.16796875,0.7496995329856873,0.7209535241127014,0.7085336446762085
-3592851590291081821,6944138,1655.5899658203125,0.9554286599159241,0.8257211446762085,0.8230168223381042
-6847995057193172910,3059978,1299.947021484375,0.9278846383094788,0.8175080418586731,0.8120993375778198
-182509266288525408,2186250,1030.883056640625,0.8693910241127014,0.7966746687889099,0.7970753312110901
-1218130243820743563,2623114,1162.43603515625,0.9001402258872986,0.8051882982254028,0.8020833134651184
-2039255379338134516,2623114,1165.321044921875,0.9047476053237915,0.8031851053237915,0.8078926205635071
-6244703462581576751,2186250,1020.7139892578125,0.721754789352417,0.6886017918586731,0.684495210647583
4647018419591151101,2186250,1013.9090576171875,0.6588541865348816,0.6416265964508057,0.6371194124221802
7530719789948994121,1749386,854.5059814453125,0.6543469429016113,0.6281049847602844,0.6277043223381042
-5504559914206530580,2186250,1038.093994140625,0.7446914911270142,0.7046273946762085,0.7011218070983887
-9038979284838045689,6944138,1617.386962890625,0.7793469429016113,0.7279647588729858,0.7224559187889099
4498227322381649686,1749386,844.20703125,0.4488181173801422,0.43409454822540283,0.4329927861690521
-7081134021322191074,2186250,954.3779907226562,0.8253205418586731,0.7676281929016113,0.7615184187889099
8074882844071641326,6944138,1672.971923828125,0.7201522588729858,0.6882011294364929,0.6870993375778198
-7122861709048284213,1173137,910.7050170898438,0.8081930875778198,0.7661257982254028,0.7535055875778198
-8894862856444243873,2186250,1007.8259887695312,0.6389222741127014,0.6256009340286255,0.6218950152397156
-7158311080818145620,8691594,2093.385986328125,0.9939903616905212,0.8405448794364929,0.8460536599159241
3396426073487201028,2623114,1154.73095703125,0.8580729365348816,0.7820512652397156,0.7855569124221802
6422435852373686039,2186250,986.1199951171875,0.8570713400840759,0.7830528616905212,0.7856570482254028
7709499646550284162,8691594,2114.58203125,0.9842748641967773,0.8330328464508057,0.8285256624221802
-692666480363322311,3059978,1666.0560302734375,0.9831730723381042,0.8385416865348816,0.8372395634651184
1764860284434438313,3496842,1883.7020263671875,0.9858773946762085,0.8352363705635071,0.8342347741127014
-8935224341038025195,2623114,1541.1739501953125,0.9641426205635071,0.8295272588729858,0.8257211446762085
6177882486066677598,7817866,1963.70703125,0.7169471383094788,0.6774839758872986,0.6694711446762085
-1124753170709528684,2623114,1140.072021484375,0.920973539352417,0.8190104365348816,0.8180088400840759
8284120985433436057,2623114,1535.552978515625,0.9638421535491943,0.8243188858032227,0.8319311141967773
-1849729616616469952,774986,665.6619873046875,0.864182710647583,0.7887620329856873,0.7888621687889099
8106218979858768479,2186250,955.3590087890625,0.8725961446762085,0.7957732081413269,0.7914663553237915
426147063462990310,1749386,835.4840087890625,0.5845352411270142,0.5669070482254028,0.5705128312110901
-2604358917416285736,2623114,1148.258056640625,0.8605769276618958,0.789963960647583,0.780348539352417
-5606127838206747977,1467170,1051.681884765625,0.8983373641967773,0.8025841116905212,0.8021835088729858
-2932652146469973481,1749386,861.427978515625,0.7211538553237915,0.694411039352417,0.6949118375778198
-5160228718058505685,7817866,1877.873046875,0.7910656929016113,0.7275640964508057,0.7259615659713745
-5515426743531232460,1461238,1044.56396484375,0.8827123641967773,0.8020833134651184,0.7973757982254028
-4297707659475802363,1175584,896.0689697265625,0.8567708134651184,0.7843549847602844,0.7761418223381042
4441021104323396333,2623114,1154.819091796875,0.9301882982254028,0.8175080418586731,0.8149038553237915
3665595896470892173,2623114,1168.653076171875,0.8501602411270142,0.7811498641967773,0.7784455418586731
6698632236373624323,1465880,1055.783935546875,0.9139623641967773,0.817307710647583,0.8131009340286255
-6711872912463009540,2186250,1021.1500244140625,0.8982371687889099,0.7992788553237915,0.8039863705635071
469848387548733394,1755790,1199.72900390625,0.9401041865348816,0.8226161599159241,0.8186097741127014
8070305901214280457,2186250,1015.8070068359375,0.9061498641967773,0.8119992017745972,0.8109976053237915
8251676220534713776,993418,783.093994140625,0.914963960647583,0.8083934187889099,0.8079928159713745
-6396499059138700024,2623114,1164.239013671875,0.9133613705635071,0.8043870329856873,0.8024839758872986
2815846066714240083,556554,541.5960083007812,0.7571113705635071,0.7195512652397156,0.7166466116905212
7562831685452044102,2623114,1153.260009765625,0.8800080418586731,0.8014823794364929,0.7947716116905212
