hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
9102960550191182810,882570,285.03802490234375,0.9789663553237915,0.8316305875778198,0.8359375
-4089465832757955336,6406538,1686.487060546875,1.0,0.9429086446762085,0.9371995329856873
-3609616460268121509,21220234,2488.093994140625,1.0,0.9471153616905212,0.9395031929016113
3230718596658273157,19472778,2017.533935546875,1.0,0.9279847741127014,0.9262820482254028
-3703635621185263606,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
3077913346405628584,11051402,1387.382080078125,0.9998998641967773,0.938401460647583,0.9329928159713745
-3707995183452620285,8294794,1950.636962890625,1.0,0.9428085088729858,0.9336938858032227
7875336582605421239,8731658,2303.8369140625,1.0,0.9355969429016113,0.9311898946762085
-4603107520723703809,5532810,1032.68603515625,1.0,0.9383012652397156,0.9329928159713745
-9126240157492255367,11051402,1386.10595703125,1.0,0.9381009340286255,0.9324919581413269
-7012160598631328984,9168522,2359.9130859375,1.0,0.9359976053237915,0.9321914911270142
7311338027152801890,29641610,3155.6240234375,1.0,0.9334936141967773,0.9273838400840759
8018214465280706789,11051402,1391.302001953125,1.0,0.9410055875778198,0.9334936141967773
1203092883335328781,7857930,1324.659912109375,1.0,0.9391025900840759,0.934495210647583
-2036631303548118812,5532810,1007.9229736328125,1.0,0.9406049847602844,0.9319911599159241
8982955122552764657,5095946,858.8200073242188,1.0,0.9329928159713745,0.9265825152397156
-2240342010481019089,29641610,3298.22705078125,1.0,0.9226762652397156,0.9199719429016113
-9004582432502585847,6406538,1791.5050048828125,1.0,0.9421073794364929,0.9329928159713745
-7168027180702425838,8294794,2041.89892578125,1.0,0.9324919581413269,0.9234775900840759
-4266715668900958870,11051402,1387.382080078125,0.9998998641967773,0.938401460647583,0.9329928159713745
-7493071124063019885,8294794,1472.22998046875,1.0,0.9446113705635071,0.9383012652397156
-6550679533220040919,5969674,1503.551025390625,1.0,0.9376001358032227,0.9303886294364929
191240868854164311,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
5385707735742414197,4858304,2316.43603515625,1.0,0.9445112347602844,0.9373998641967773
-6988288278338059681,7857930,1331.8199462890625,1.0,0.9355969429016113,0.9321914911270142
6250762943269938401,4568394,2152.2900390625,0.9998998641967773,0.9420071840286255,0.9368990659713745
-3843395286665390490,5532810,1007.1589965820312,1.0,0.936598539352417,0.9342948794364929
4186643597326865911,20346506,2250.9521484375,1.0,0.9386017918586731,0.9327924847602844
-5667115908375017522,11051402,1391.302001953125,1.0,0.9410055875778198,0.9334936141967773
-4148839861407323735,4858304,2229.1201171875,1.0,0.9393028616905212,0.9327924847602844
-7526985847862601452,882570,284.2200012207031,0.9769631624221802,0.8346354365348816,0.8361378312110901
-1186368991768335951,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
-8289874726037054691,882570,284.24298095703125,0.9788661599159241,0.8358373641967773,0.8410456776618958
-4840825090894608748,5604693,2469.373046875,1.0,0.9399038553237915,0.9328926205635071
-174138282248377064,11056778,2733.7880859375,1.0,0.9393028616905212,0.9295873641967773
2201321223995771389,11051402,1391.302001953125,1.0,0.9410055875778198,0.9334936141967773
4050336707569572725,10177674,1152.388916015625,1.0,0.9347956776618958,0.9300881624221802
-3760261275607728951,12945034,2101.66796875,1.0,0.934495210647583,0.9343950152397156
3387161261577863552,5969674,1509.29296875,1.0,0.9348958134651184,0.9277844429016113
