hash,trainable_parameters,training_time,train_accuracy,validation_accuracy,test_accuracy
4710696676363736754,6944138,1709.760009765625,0.9725561141967773,0.82421875,0.8249198794364929
123654623628466481,2623114,1145.1800537109375,0.8718950152397156,0.7981770634651184,0.7932692170143127
7330504061953742393,1176103,904.29296875,0.8544671535491943,0.7839543223381042,0.7829527258872986
-2742977245309276824,2186250,988.426025390625,0.8482571840286255,0.7825520634651184,0.7809495329856873
3133966401761682050,6070410,1466.041015625,0.6928085088729858,0.6599559187889099,0.6567507982254028
3452285407665195945,2186250,1009.6190185546875,0.840745210647583,0.7690304517745972,0.7668269276618958
6230667869165087915,2186250,1029.91796875,0.8951321840286255,0.7969751358032227,0.7970753312110901
4102106224907802516,1174294,890.5239868164062,0.8973357081413269,0.8053886294364929,0.8059895634651184
-5616098768206490015,1752824,1199.7030029296875,0.9549278616905212,0.8265224099159241,0.8232171535491943
-7350019406136670821,993418,781.0799560546875,0.9182692170143127,0.8125,0.8151041865348816
7588491972600001950,3059978,1711.9859619140625,0.9854767918586731,0.8334335088729858,0.8384414911270142
-3697162652888268789,7817866,1931.819091796875,0.6889022588729858,0.6629607081413269,0.6602563858032227
-4678943588043383834,1174294,914.4620361328125,0.8979367017745972,0.8049879670143127,0.8073918223381042
-1679879041608453555,1465369,1043.780029296875,0.8861178159713745,0.8040865659713745,0.8028846383094788
-3480287174105586347,6944138,1723.291015625,0.739182710647583,0.6970152258872986,0.6918069124221802
6452077178158698949,8691594,2093.19189453125,0.9932892918586731,0.8386418223381042,0.8373397588729858
6427101019095425089,3059978,1291.700927734375,0.9184695482254028,0.8167067170143127,0.8081930875778198
2072561632304134810,8691594,2124.15380859375,0.5853365659713745,0.5713140964508057,0.5709134340286255
-9005881860477253462,2623114,1475.18798828125,0.9528245329856873,0.811598539352417,0.8150039911270142
5068395153426119255,3059978,1288.3709716796875,0.9520232081413269,0.8256210088729858,0.8184094429016113
-6797426651668191494,2186250,1015.1700439453125,0.8450520634651184,0.7807492017745972,0.7752403616905212
-3819730627275110636,2186250,986.0250244140625,0.7039262652397156,0.6788862347602844,0.6689703464508057
188704149834352857,2049312,1675.5439453125,0.9803686141967773,0.8367387652397156,0.8343349099159241
6881615548368683889,3059978,1288.9639892578125,0.9267828464508057,0.8161057829856873,0.8117988705635071
6842378149044929474,2623114,1167.9420166015625,0.8890224099159241,0.8025841116905212,0.7922676205635071
1601251187660740596,2623114,1532.291015625,0.9832732081413269,0.8338341116905212,0.8333333134651184
4790945585123121255,1464204,1026.721923828125,0.9265825152397156,0.8171073794364929,0.8093950152397156
-7481682617509222809,2623114,1148.862060546875,0.9228765964508057,0.8100961446762085,0.8096955418586731
5115797048819237642,2186250,985.2659912109375,0.901442289352417,0.8028846383094788,0.8020833134651184
1804538839980017975,3496842,1883.7880859375,0.98828125,0.8391426205635071,0.8410456776618958
8387420465541965020,6944138,1708.2459716796875,0.6913061141967773,0.659254789352417,0.6596554517745972
-242251117679450406,1749386,841.865966796875,0.7410857081413269,0.7047275900840759,0.7053285241127014
7121642692101235568,2186250,1003.0970458984375,0.8580729365348816,0.7729367017745972,0.7728365659713745
-3984173284224107743,8691594,2151.510986328125,0.8804086446762085,0.7808493375778198,0.7861578464508057
-7101527745201423927,2186250,1011.8610229492188,0.8504607081413269,0.7797476053237915,0.7775440812110901
-4169293487194069324,1752824,1195.8289794921875,0.9503205418586731,0.828125,0.8222155570983887
2542743167742619821,2623114,1148.258056640625,0.8605769276618958,0.789963960647583,0.780348539352417
-3767683246390133621,1172618,869.5170288085938,0.8754006624221802,0.8023838400840759,0.7978765964508057
8767855221016669167,2186250,1012.9710083007812,0.721754789352417,0.6879006624221802,0.6833934187889099
-8837919641144714868,2186250,1029.458984375,0.8454527258872986,0.780348539352417,0.7791466116905212
-8196636890533492652,556554,539.3089599609375,0.8017828464508057,0.7589142918586731,0.7566105723381042
6418104434995436579,884517,752.9660034179688,0.47495993971824646,0.4693509638309479,0.46995192766189575
-3433276348260042617,2186250,1006.4949951171875,0.9049479365348816,0.8171073794364929,0.8140023946762085
3173745274820358067,1171328,888.5579833984375,0.8730969429016113,0.7970753312110901,0.7955729365348816
2753791708275543434,3059978,1709.3179931640625,0.9877804517745972,0.8394430875778198,0.8397436141967773
-415511456985009544,1749386,843.4970092773438,0.5587940812110901,0.5482772588729858,0.5448718070983887
7534717898032014875,1464723,1055.738037109375,0.901442289352417,0.8108974099159241,0.8065905570983887
5642995455639595294,2186250,1026.908935546875,0.5017027258872986,0.48577722907066345,0.48707932233810425
6204158035600406755,1462914,1053.2679443359375,0.9458132982254028,0.823317289352417,0.8226161599159241
-4664175452705079551,3059978,1696.863037109375,0.9013421535491943,0.8008813858032227,0.7975761294364929
9064039441500230349,2623114,1168.2449951171875,0.8854166865348816,0.7902644276618958,0.7906650900840759
-1374996902160780661,2623114,1151.0460205078125,0.9015424847602844,0.7996794581413269,0.8035857081413269
-3006104589429376278,2623114,1142.571044921875,0.9497195482254028,0.8247195482254028,0.8210136294364929
-6427831450373808971,1175459,902.3909912109375,0.8755007982254028,0.7911658883094788,0.7864583134651184
-4538082118215048431,2623114,1159.91796875,0.9506210088729858,0.8183093070983887,0.8182091116905212
-7605321213590860193,885036,736.5179443359375,0.5128205418586731,0.5002003312110901,0.4921875
6263802572396736580,2186250,1011.8560180664062,0.8221153616905212,0.7683293223381042,0.766526460647583
-3204248249069728641,1752824,1204.823974609375,0.9349960088729858,0.8216145634651184,0.8207131624221802
-4454085107477827745,3059978,1719.179931640625,0.9800680875778198,0.8287259340286255,0.8286257982254028
-127414586307255357,3059978,1297.802978515625,0.9289863705635071,0.8181089758872986,0.8121995329856873
-7713662860824901953,1461238,1048.7080078125,0.9037460088729858,0.8096955418586731,0.8103966116905212
4131443908462648774,2623114,1156.06103515625,0.9061498641967773,0.8092948794364929,0.8060897588729858
-4450085108605318923,2186250,1040.175048828125,0.3880208432674408,0.38812097907066345,0.38100960850715637
6715339508465897129,2186250,985.510009765625,0.8611778616905212,0.7850561141967773,0.7835536599159241
5789979087184778033,2623114,1156.6209716796875,0.9298878312110901,0.8174078464508057,0.8177083134651184
-6004228149867095618,2186250,976.4000244140625,0.40434694290161133,0.40434694290161133,0.3977363705635071
-2256069869141633614,1465880,1055.7950439453125,0.9235777258872986,0.8151041865348816,0.813401460647583
4685337286838044238,2623114,1149.333984375,0.9464142918586731,0.8277243375778198,0.8253205418586731
987348508103571741,7817866,1914.5560302734375,0.9870793223381042,0.8351362347602844,0.8347355723381042
-4356945115964982269,6944138,1692.362060546875,0.4201722741127014,0.4086538553237915,0.42137420177459717
5592250125895087305,1173004,898.7099609375,0.8996394276618958,0.8080929517745972,0.8058894276618958
-4171416044608459249,3496842,1882.701904296875,0.9892828464508057,0.8310296535491943,0.8294270634651184
-3137672895753317642,7817866,1969.60400390625,0.8310296535491943,0.7637219429016113,0.7646234035491943
377534843990010806,2186250,975.68798828125,0.8388421535491943,0.7690304517745972,0.7680288553237915
5288104760988382239,7817866,1876.8890380859375,0.6094751358032227,0.5903445482254028,0.5870392918586731
4736102490645464458,2623114,1490.3160400390625,0.9742588400840759,0.8332331776618958,0.8306289911270142
-2456691406193669112,2186250,1018.5799560546875,0.84375,0.7769430875778198,0.7717347741127014
-3948150596735128566,2186250,985.4119873046875,0.8646835088729858,0.7950721383094788,0.7893629670143127
6881646221370022310,1211850,896.9920043945312,0.9433093070983887,0.8257211446762085,0.821213960647583
-6541636499731803707,1749386,844.4000244140625,0.6213942170143127,0.610276460647583,0.6046674847602844
-3868532057274398717,1749386,881.9039916992188,0.7816506624221802,0.7450921535491943,0.7409855723381042
-9022707912959548378,3059978,1292.407958984375,0.9421073794364929,0.8202123641967773,0.8156049847602844
-3400021077179667717,2186250,1022.81201171875,0.8702924847602844,0.7930688858032227,0.7940705418586731
5890229145886209430,7817866,1915.93896484375,0.8536658883094788,0.7696313858032227,0.7720352411270142
-1496888256126632482,2623114,1505.489990234375,0.9619390964508057,0.8249198794364929,0.8243188858032227
-2536574390761111811,7817866,1930.802001953125,0.4739583432674408,0.45933493971824646,0.4603365361690521
-1749888523595357022,8691594,2136.58203125,0.9116586446762085,0.8008813858032227,0.8001803159713745
5611332393660821416,2623114,1163.50390625,0.9090544581413269,0.8107972741127014,0.80859375
5196173933528560415,2623114,1166.574951171875,0.8859174847602844,0.8004807829856873,0.7989783883094788
-3366949420802906174,883998,743.9450073242188,0.633713960647583,0.6202924847602844,0.6108773946762085
6591461023157730395,556554,540.85400390625,0.7455929517745972,0.7194511294364929,0.717848539352417
-7352709226767606461,6944138,1755.23291015625,0.7260617017745972,0.6857972741127014,0.6786859035491943
-7587485873381840726,2186250,953.5050048828125,0.8340344429016113,0.7734375,0.7716346383094788
3553844042767192080,2049312,1684.62890625,0.9628405570983887,0.8309294581413269,0.8284254670143127
-2482768704272976082,3496842,1894.386962890625,0.9898838400840759,0.8373397588729858,0.8377403616905212
-8015694616262940189,2186250,1018.6530151367188,0.7875601053237915,0.7385817170143127,0.7423878312110901
6140722842643557409,8691594,2104.9609375,0.9928886294364929,0.8425480723381042,0.8445512652397156
5062024149099680179,774986,660.7540283203125,0.8742988705635071,0.7956730723381042,0.7962740659713745
-2042112706242647123,1172618,889.9169921875,0.8824118375778198,0.7961738705635071,0.8009815812110901
-7982791768472154105,3496842,1884.0799560546875,0.9908854365348816,0.838942289352417,0.840745210647583
2860296457507508329,3059978,1713.60400390625,0.9790664911270142,0.8286257982254028,0.8325320482254028
-7188117949197844357,1175584,907.802978515625,0.7863581776618958,0.7362780570983887,0.7339743375778198
1238913385532218628,6070410,1469.9520263671875,0.33994391560554504,0.3413461446762085,0.33784055709838867
-5391219621299523407,2186250,1018.4580078125,0.8678886294364929,0.7913661599159241,0.792067289352417
2855712081045939717,7817866,1966.2969970703125,0.8462539911270142,0.7625200152397156,0.7613180875778198
-2832984010227884484,6944138,1707.89697265625,0.7493990659713745,0.7136418223381042,0.7064303159713745
7205081043806930193,2186250,1023.5570068359375,0.8697916865348816,0.7925680875778198,0.7946714758872986
3543590922738623890,2186250,1018.6829833984375,0.8354367017745972,0.7754406929016113,0.7714343070983887
4622747496542623807,2186250,1017.0419921875,0.6105769276618958,0.5949519276618958,0.5874398946762085
-2684227685734653506,2623114,1120.302001953125,0.9432091116905212,0.8226161599159241,0.8146033883094788
8611699309898315803,2186250,1027.652099609375,0.7354767918586731,0.6934094429016113,0.6947115659713745
6305150815040512872,7817866,1897.85302734375,0.9791666865348816,0.832932710647583,0.8356370329856873
